[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8000
 * Running on http://172.17.63.26:8000
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 102-335-171
127.0.0.1 - - [27/Apr/2026 16:27:09] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:27:15] "[35m[1mPOST /api/method/frappe.desk.form.save.savedocs HTTP/1.1[0m" 500 -
127.0.0.1 - - [27/Apr/2026 16:31:13] "POST /api/method/apc_operations.shipping.api.get_shipping_dashboard_data HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:53] "POST /api/method/frappe.sessions.clear HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:54] "GET /app/transport-schedule HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:54] "POST /api/method/frappe.sessions.clear HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:55] "GET /api/method/frappe.desk.doctype.event.event.get_events?start=2026-04-27&end=2026-04-27&_=1777293174160 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:55] "POST /api/method/frappe.desk.doctype.notification_log.notification_log.get_notification_logs HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:56] "GET /app/job-order/new-job-order-jghauaggnh HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:56] "[31m[1mGET /api/method/frappe.desk.form.load.getdoctype?doctype=Transport%20Schedule&with_parent=1&cached_timestamp=&_=1777293174161 HTTP/1.1[0m" 417 -
127.0.0.1 - - [27/Apr/2026 16:32:56] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExQWG HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:32:56] "POST /api/method/frappe.desk.doctype.notification_log.notification_log.get_notification_logs HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:56] "GET /api/method/frappe.desk.doctype.event.event.get_events?start=2026-04-27&end=2026-04-27&_=1777293176212 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:57] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExQ-y HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:32:57] "GET /website_script.js HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:57] "GET /website_script.js HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:57] "GET /api/method/frappe.desk.form.load.getdoctype?doctype=Job%20Order&with_parent=1&cached_timestamp=&_=1777293176213 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:57] "GET /api/method/frappe.desk.form.load.getdoc?doctype=Job%20Order&name=new-job-order-jghauaggnh&_=1777293176214 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:58] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExRFA HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:32:58] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:58] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExRFA HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:32:59] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:32:59] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExRgZ HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:32:59] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExRid HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:33:02] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExSPK HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:33:03] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtExShk HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:33:18] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:33:19] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:33:29] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:33:29] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:33:30] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:33:31] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:33:37] "[35m[1mPOST /api/method/frappe.desk.form.save.savedocs HTTP/1.1[0m" 500 -
